,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone
21041,3350.0,Apartment,Residential,3.0,3.0,50250000.0,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi
21042,1720.0,Apartment,Residential,3.0,3.0,18920000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21043,850.0,Apartment,Residential,2.0,2.0,5202000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21045,850.0,Apartment,Residential,2.0,2.0,4781250.0,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda
21046,1150.0,Apartment,Residential,2.0,3.0,5520000.0,Dhaka,Daskhinkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
21047,1400.0,Apartment,Residential,3.0,3.0,6020000.0,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara
21048,1050.0,Apartment,Residential,2.0,3.0,5145000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21050,725.0,Apartment,Residential,2.0,2.0,2320000.0,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan
21051,1895.0,Apartment,Residential,3.0,4.0,12317500.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21053,2467.0,Apartment,Residential,3.0,3.0,25000578.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21054,1400.0,Apartment,Residential,3.0,3.0,6300000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
21055,1951.0,Apartment,Residential,3.0,3.0,15022700.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
21056,1800.0,Apartment,Residential,5.0,4.0,10800000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21057,1900.0,Apartment,Residential,2.0,2.0,15200000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21058,1600.0,Apartment,Residential,3.0,3.0,7360000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21060,1630.0,Apartment,Residential,3.0,3.0,13040000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21064,1800.0,Apartment,Residential,5.0,5.0,7200000.0,Dhaka,Moghbazar,0,0,0,0,0,0,0,Dhaka,Ramna
21065,850.0,Apartment,Residential,2.0,2.0,5100000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21067,650.0,Apartment,Residential,2.0,2.0,2795000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur
21068,850.0,Apartment,Residential,3.0,3.0,3599750.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21069,1064.0,Apartment,Residential,3.0,3.0,5852000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21070,3000.0,Apartment,Residential,4.0,4.0,30000000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21071,1132.0,Apartment,Residential,2.0,2.0,6792000.0,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda
21072,900.0,Apartment,Residential,2.0,2.0,6030000.0,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon
21073,1338.0,Apartment,Residential,3.0,2.0,7499490.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21074,1510.0,Apartment,Residential,3.0,3.0,8909000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21079,3200.0,Apartment,Residential,5.0,4.0,33600000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21081,1530.0,Apartment,Residential,3.0,3.0,10710000.0,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A
21082,1612.0,Apartment,Residential,3.0,3.0,11999728.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
21083,1971.0,Apartment,Residential,4.0,3.0,17739000.0,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara
