,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,bedroom_not_applicable,log_area,total_rooms,bath_bed_ratio,area_per_bedroom,total_amenities
4258,1080.0,Apartment,Residential,0.0,3.0,4320000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,6.985641817639208,3.0,0.0,360.0,6
4259,1080.0,Apartment,Residential,0.0,3.0,4320000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,6.985641817639208,3.0,0.0,360.0,6
4260,1080.0,Apartment,Residential,0.0,3.0,4320000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,6.985641817639208,3.0,0.0,360.0,6
4261,1080.0,Apartment,Residential,0.0,3.0,4320000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,6.985641817639208,3.0,0.0,360.0,6
4262,950.0,Apartment,Residential,0.0,2.0,3800000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,6.85751406254539,2.0,0.0,475.0,6
4263,1080.0,Apartment,Residential,0.0,3.0,4320000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,6.985641817639208,3.0,0.0,360.0,6
4264,600.0,Apartment,Residential,0.0,2.0,3500000.0,Dhaka,Mirpur,0,1,3,0,3,0,3,Dhaka,Mirpur,0,6.398594934535208,2.0,0.0,300.0,10
4265,2700.0,Apartment,Residential,0.0,4.0,45000000.0,Dhaka,Mohakhali Dohs,0,1,2,0,4,0,3,Dhaka,Mohakhali,0,7.901377353792616,4.0,0.0,675.0,10
4266,3100.0,Apartment,Residential,0.0,4.0,45000000.0,Dhaka,Gulshan,0,2,2,0,4,0,3,Dhaka,Gulshan,0,8.03947991910045,4.0,0.0,775.0,11
4267,1200.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Mirpur,0,2,3,0,3,0,3,Dhaka,Mirpur,0,7.0909098220799835,3.0,0.0,400.0,11
4268,1300.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Cantonment,0,1,1,0,3,0,3,Dhaka,Dhaka Cantonment,0,7.170888478512505,3.0,0.0,433.3333333333333,8
4269,650.0,Apartment,Residential,2.0,2.0,2300000.0,Dhaka,Mirpur,0,0,2,0,0,0,4,Dhaka,Mirpur,0,6.478509642208569,4.0,1.0,325.0,6
4270,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Chattogram,33 No. Firingee Bazaar Ward,0,1,0,0,2,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,6
4271,1350.0,Apartment,Residential,0.0,3.0,9000000.0,Dhaka,Kalabagan,0,2,2,0,4,0,4,Dhaka,Hatirpool,0,7.208600337960199,3.0,0.0,450.0,12
4272,1750.0,Apartment,Residential,0.0,3.0,12000000.0,Dhaka,Cantonment,0,0,1,0,2,0,3,Dhaka,Dhaka Cantonment,0,7.467942332285852,3.0,0.0,583.3333333333334,6
4273,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Chattogram,33 No. Firingee Bazaar Ward,0,1,0,0,2,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,6
4274,1300.0,Apartment,Residential,0.0,3.0,6600000.0,Dhaka,Mirpur,0,1,2,1,3,0,3,Dhaka,Mirpur,0,7.170888478512505,3.0,0.0,433.3333333333333,10
4275,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Chattogram,33 No. Firingee Bazaar Ward,0,1,0,0,0,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,4
4276,1400.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Bayazid,0,0,1,0,1,0,3,Chattogram,Chattogram City,0,7.244941546337007,3.0,0.0,466.6666666666667,5
4277,1150.0,Apartment,Residential,0.0,3.0,6350000.0,Dhaka,Mirpur,0,1,2,1,3,0,3,Dhaka,Mirpur,0,7.048386408721883,3.0,0.0,383.3333333333333,10
4278,1400.0,Apartment,Residential,0.0,3.0,8000000.0,Chattogram,Bayazid,0,0,1,0,1,0,3,Chattogram,Chattogram City,0,7.244941546337007,3.0,0.0,466.6666666666667,5
4279,1360.0,Apartment,Residential,0.0,3.0,10000000.0,Dhaka,Bashundhara R-A,0,1,1,0,2,0,3,Dhaka,Bashundhara R/A,0,7.215975002651466,3.0,0.0,453.3333333333333,7
4280,810.0,Apartment,Residential,0.0,2.0,2916000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur,0,6.698268054115413,2.0,0.0,405.0,9
4281,1250.0,Apartment,Residential,0.0,3.0,8625000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,3
4282,810.0,Apartment,Residential,0.0,2.0,2916000.0,Dhaka,Mirpur,0,0,2,0,4,0,3,Dhaka,Mirpur,0,6.698268054115413,2.0,0.0,405.0,9
4283,1150.0,Apartment,Residential,0.0,3.0,7975000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,7.048386408721883,3.0,0.0,383.3333333333333,3
4284,1150.0,Apartment,Residential,0.0,3.0,7975000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,7.048386408721883,3.0,0.0,383.3333333333333,3
4285,1150.0,Apartment,Residential,0.0,3.0,7975000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,7.048386408721883,3.0,0.0,383.3333333333333,3
4286,1525.0,Apartment,Residential,0.0,3.0,11700000.0,Dhaka,Mirpur,0,1,1,0,3,0,4,Dhaka,Mirpur,0,7.330405211844402,3.0,0.0,508.3333333333333,9
4287,1250.0,Apartment,Residential,0.0,3.0,8625000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,3
4288,550.0,Apartment,Residential,0.0,2.0,2000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,6.311734809152915,2.0,0.0,275.0,7
4289,1050.0,Apartment,Residential,0.0,3.0,7325000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,6.957497370876951,3.0,0.0,350.0,3
4290,1050.0,Apartment,Residential,0.0,3.0,7325000.0,Dhaka,Mirpur,0,0,0,0,0,0,3,Dhaka,Mirpur,0,6.957497370876951,3.0,0.0,350.0,3
4291,1120.0,Apartment,Residential,0.0,3.0,5040000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur,0,7.02197642307216,3.0,0.0,373.3333333333333,9
4292,1120.0,Apartment,Residential,0.0,3.0,5040000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur,0,7.02197642307216,3.0,0.0,373.3333333333333,9
4293,1750.0,Apartment,Residential,4.0,3.0,17500000.0,Dhaka,Motijheel,0,1,2,0,5,0,3,Dhaka,Motijheel,0,7.467942332285852,7.0,1.3333333333333333,583.3333333333334,11
4294,1475.0,Apartment,Residential,3.0,3.0,6638000.0,Dhaka,Ibrahimpur,0,2,3,0,4,0,3,Dhaka,Mirpur,0,7.297091005160418,6.0,1.0,491.6666666666667,12
4295,1250.0,Apartment,Residential,0.0,3.0,5000000.0,Dhaka,Mirpur,0,0,2,0,3,0,3,Dhaka,Mirpur,0,7.1316985104669115,3.0,0.0,416.6666666666667,8
4296,1950.0,Building,Residential,5.0,8.0,9000000.0,Dhaka,Dakshin Khan,0,0,3,0,2,0,2,Dhaka,Dakshin Khan,0,7.576097340623111,13.0,0.625,243.75,7
4297,1240.0,Apartment,Residential,0.0,3.0,4960000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,7.123672785204607,3.0,0.0,413.3333333333333,6
4298,1521.0,Apartment,Residential,0.0,3.0,15600000.0,Dhaka,Dhanmondi,0,2,1,0,4,0,3,Dhaka,Dhanmondi,0,7.3277805384216315,3.0,0.0,507.0,10
4299,1240.0,Apartment,Residential,0.0,3.0,4960000.0,Gazipur,Gazipur Sadar Upazila,0,1,1,0,1,0,3,Dhaka,Sub-district of Gazipur,0,7.123672785204607,3.0,0.0,413.3333333333333,6
4300,1050.0,Apartment,Residential,0.0,3.0,4410000.0,Dhaka,Mirpur,0,1,2,0,4,0,3,Dhaka,Mirpur,0,6.957497370876951,3.0,0.0,350.0,10
4301,1872.0,Apartment,Residential,3.0,3.0,14500000.0,Dhaka,Mirpur,0,1,1,0,5,0,3,Dhaka,Mirpur,0,7.5352967024440884,6.0,1.0,624.0,10
4302,815.0,Apartment,Residential,0.0,2.0,3500000.0,Dhaka,Mirpur,0,1,2,0,5,0,3,Dhaka,Mirpur,0,6.704414354964107,2.0,0.0,407.5,11
4303,1352.0,Apartment,Residential,0.0,3.0,8100000.0,Dhaka,Hazaribag,0,0,1,0,3,0,3,Dhaka,Hazaribagh,0,7.210079628170788,3.0,0.0,450.6666666666667,7
4304,1300.0,Apartment,Residential,0.0,3.0,5200000.0,Gazipur,Gazipur Sadar Upazila,0,1,0,0,1,0,3,Dhaka,Sub-district of Gazipur,0,7.170888478512505,3.0,0.0,433.3333333333333,5
4305,1411.2,Residential Plot,Residential,0.0,0.0,12000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,1,7.252904051082247,0.0,,,0
4306,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Chattogram,33 No. Firingee Bazaar Ward,0,1,0,0,0,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,4
4307,1200.0,Apartment,Residential,0.0,3.0,6000000.0,Chattogram,33 No. Firingee Bazaar Ward,0,1,0,0,0,0,3,Chattogram,Chattogram City,0,7.0909098220799835,3.0,0.0,400.0,4
4308,1300.0,Apartment,Residential,0.0,3.0,5200000.0,Gazipur,Gazipur Sadar Upazila,0,1,0,0,1,0,3,Dhaka,Sub-district of Gazipur,0,7.170888478512505,3.0,0.0,433.3333333333333,5
4309,1200.0,Apartment,Residential,0.0,2.0,6000000.0,Chattogram,33 No. Firingee Bazaar Ward,0,1,0,0,0,0,3,Chattogram,Chattogram City,0,7.0909098220799835,2.0,0.0,600.0,4
4310,550.0,Apartment,Residential,0.0,2.0,3000000.0,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,0,6.311734809152915,2.0,0.0,275.0,0
4311,1750.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Bashundhara R-A,0,1,0,0,3,0,3,Dhaka,Bashundhara R/A,0,7.467942332285852,6.0,1.0,583.3333333333334,7
4312,1060.0,Apartment,Residential,3.0,3.0,4770000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur,0,6.966967138613983,6.0,1.0,353.3333333333333,9
4313,1060.0,Apartment,Residential,3.0,3.0,4770000.0,Dhaka,Ibrahimpur,0,0,2,0,4,0,3,Dhaka,Mirpur,0,6.966967138613983,6.0,1.0,353.3333333333333,9
4314,1405.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,0,0,0,2,0,3,Dhaka,Mirpur,0,7.2485040723706105,6.0,1.0,468.3333333333333,5
4315,1140.0,Apartment,Residential,3.0,3.0,6300000.0,Dhaka,Mirpur,0,0,1,0,3,0,3,Dhaka,Mirpur,0,7.039660349862076,6.0,1.0,380.0,7
4316,1026.0,Apartment,Residential,3.0,3.0,4309000.0,Dhaka,Ibrahimpur,0,1,3,0,5,0,4,Dhaka,Mirpur,0,6.934397209928558,6.0,1.0,342.0,13
4317,1440.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Mohammadpur,0,1,0,0,2,0,3,Dhaka,Mohammadpur,0,7.273092595999522,6.0,1.0,480.0,6
4318,1090.0,Apartment,Residential,3.0,3.0,4578000.0,Dhaka,Ibrahimpur,0,1,3,0,5,0,4,Dhaka,Mirpur,0,6.994849985833071,6.0,1.0,363.3333333333333,13
4319,1100.0,Apartment,Residential,3.0,3.0,5000000.0,Dhaka,Mirpur,0,1,2,0,4,0,4,Dhaka,Mirpur,0,7.00397413672268,6.0,1.0,366.6666666666667,11
4320,3600.0,Residential Plot,Residential,0.0,0.0,45000000.0,Dhaka,Bashundhara R-A,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,1,8.188966863648876,0.0,,,0
4321,7200.0,Residential Plot,Residential,0.0,0.0,9000000.0,Gazipur,Gazipur Sadar Upazila,0,0,0,0,0,0,0,Dhaka,Sub-district of Gazipur,1,8.881975184248867,0.0,,,0
4322,1690.0,Apartment,Residential,3.0,4.0,9700000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur,0,7.43307534889858,7.0,0.75,422.5,10
4323,600.0,Apartment,Residential,0.0,2.0,2200000.0,Dhaka,Mirpur,0,0,2,0,1,0,3,Dhaka,Mirpur,0,6.398594934535208,2.0,0.0,300.0,6
4324,1470.0,Apartment,Residential,3.0,3.0,8000000.0,Dhaka,Dakshin Khan,0,1,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.293697720601438,6.0,1.0,490.0,11
4325,2645.0,Apartment,Residential,0.0,4.0,28200000.0,Dhaka,Uttara,0,1,1,0,3,0,3,Dhaka,Uttara,0,7.880804344674901,4.0,0.0,661.25,8
4326,1258.0,Apartment,Residential,3.0,3.0,5000000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,7.138073034044347,6.0,1.0,419.3333333333333,7
4327,1120.0,Apartment,Residential,3.0,3.0,4400000.0,Dhaka,Mirpur,0,1,1,0,3,0,4,Dhaka,Mirpur,0,7.02197642307216,6.0,1.0,373.3333333333333,9
4328,1050.0,Apartment,Residential,3.0,3.0,10000000.0,Dhaka,Shiddheswari,0,2,0,0,4,0,4,Dhaka,Motijheel,0,6.957497370876951,6.0,1.0,350.0,10
4329,1100.0,Apartment,Residential,3.0,3.0,6500000.0,Dhaka,Keraniganj,0,1,2,2,3,0,4,Dhaka,Keraniganj,0,7.00397413672268,6.0,1.0,366.6666666666667,12
4330,860.0,Apartment,Residential,2.0,2.0,3200000.0,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,0,6.7580945044277305,4.0,1.0,430.0,8
4331,1090.0,Apartment,Residential,2.0,3.0,4700000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur,0,6.994849985833071,5.0,0.6666666666666666,363.3333333333333,10
4332,1150.0,Apartment,Residential,3.0,3.0,7500000.0,Dhaka,Mirpur,0,0,2,0,5,0,3,Dhaka,Mirpur,0,7.048386408721883,6.0,1.0,383.3333333333333,10
4333,1200.0,Apartment,Residential,3.0,3.0,4500000.0,Chattogram,Bayazid,0,0,0,0,0,0,0,Chattogram,Chattogram City,0,7.0909098220799835,6.0,1.0,400.0,0
4334,2230.0,Apartment,Residential,4.0,4.0,16000000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,3,Dhaka,Bashundhara R/A,0,7.7102051944325325,8.0,1.0,557.5,9
4335,5400.0,Residential Plot,Residential,0.0,0.0,58000000.0,Dhaka,Purbachal,0,0,0,0,0,0,0,Dhaka,Purbachal,1,8.594339400592892,0.0,,,0
4336,2230.0,Apartment,Residential,4.0,4.0,16000000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,3,Dhaka,Bashundhara R/A,0,7.7102051944325325,8.0,1.0,557.5,9
4337,2230.0,Apartment,Residential,4.0,4.0,16000000.0,Dhaka,Bashundhara R-A,0,2,2,0,2,0,3,Dhaka,Bashundhara R/A,0,7.7102051944325325,8.0,1.0,557.5,9
4338,1550.0,Apartment,Residential,3.0,3.0,10000000.0,Dhaka,Bashundhara R-A,0,1,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.346655163176539,6.0,1.0,516.6666666666666,8
4339,1300.0,Apartment,Residential,4.0,3.0,6350000.0,Dhaka,Mohammadpur,0,2,1,1,2,0,3,Dhaka,Mohammadpur,0,7.170888478512505,7.0,1.3333333333333333,433.3333333333333,9
4340,1396.0,Building,Residential,2.0,7.0,3500000.0,Dhaka,Savar,0,0,0,0,0,0,2,Dhaka,Savar,0,7.242082359256962,9.0,0.2857142857142857,199.42857142857142,2
4341,1050.0,Apartment,Residential,3.0,3.0,5250000.0,Chattogram,33 No. Firingee Bazaar Ward,0,2,0,1,1,0,3,Chattogram,Chattogram City,0,6.957497370876951,6.0,1.0,350.0,7
4342,1295.0,Apartment,Residential,3.0,3.0,6475000.0,Chattogram,33 No. Firingee Bazaar Ward,0,2,0,1,1,0,3,Chattogram,Chattogram City,0,7.16703787691222,6.0,1.0,431.6666666666667,7
4343,1085.0,Apartment,Residential,3.0,3.0,5500000.0,Dhaka,Maghbazar,0,1,2,0,2,0,3,Dhaka,Ramna,0,6.990256500493881,6.0,1.0,361.6666666666667,8
4344,3600.0,Residential Plot,Residential,0.0,0.0,30000000.0,Dhaka,Bashundhara R-A,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,1,8.188966863648876,0.0,,,0
4345,1692.0,Apartment,Residential,3.0,3.0,12400000.0,Chattogram,Panchlaish,0,2,3,0,3,0,4,Chattogram,Sub-district of Chattogram,0,7.4342573821331355,6.0,1.0,564.0,12
4346,1310.0,Apartment,Residential,3.0,3.0,7859999.999999999,Dhaka,Adabor,0,0,2,0,3,0,4,Dhaka,Mohammadpur,0,7.1785454837637,6.0,1.0,436.6666666666667,9
4347,1692.0,Apartment,Residential,3.0,3.0,12400000.0,Chattogram,Panchlaish,0,2,3,0,2,0,4,Chattogram,Sub-district of Chattogram,0,7.4342573821331355,6.0,1.0,564.0,11
4348,1200.0,Apartment,Residential,2.0,2.0,6800000.0,Chattogram,Bayazid,0,0,1,0,2,0,3,Chattogram,Chattogram City,0,7.0909098220799835,4.0,1.0,600.0,6
4349,1270.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.147559271189454,6.0,1.0,423.3333333333333,10
4350,2400.0,Apartment,Residential,4.0,3.0,16500000.0,Dhaka,Bashundhara R-A,0,2,2,0,3,0,4,Dhaka,Bashundhara R/A,0,7.783640596221253,7.0,1.3333333333333333,800.0,11
4351,1270.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.147559271189454,6.0,1.0,423.3333333333333,10
4352,1270.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.147559271189454,6.0,1.0,423.3333333333333,10
4353,1270.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.147559271189454,6.0,1.0,423.3333333333333,10
4354,1500.0,Apartment,Residential,4.0,3.0,7400000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,7.313886831633462,7.0,1.3333333333333333,500.0,7
4355,1500.0,Apartment,Residential,4.0,3.0,7400000.0,Dhaka,Mirpur,0,0,2,0,2,0,3,Dhaka,Mirpur,0,7.313886831633462,7.0,1.3333333333333333,500.0,7
4356,1270.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.147559271189454,6.0,1.0,423.3333333333333,10
4357,656.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.48768401848461,4.0,1.0,328.0,6
4358,900.0,Apartment,Residential,2.0,2.0,4000000.0,Dhaka,Dakshin Khan,0,0,3,0,5,0,3,Dhaka,Dakshin Khan,0,6.803505257608338,4.0,1.0,450.0,11
4359,1270.0,Apartment,Residential,3.0,3.0,4600000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,7.147559271189454,6.0,1.0,423.3333333333333,10
4360,656.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.48768401848461,4.0,1.0,328.0,6
4361,656.0,Apartment,Residential,2.0,2.0,2600000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.48768401848461,4.0,1.0,328.0,6
4362,900.0,Apartment,Residential,2.0,2.0,4300000.0,Dhaka,Dakshin Khan,0,0,3,0,4,0,3,Dhaka,Dakshin Khan,0,6.803505257608338,4.0,1.0,450.0,10
4363,1180.0,Apartment,Residential,3.0,3.0,11000000.0,Dhaka,Shyamoli,0,1,1,0,4,0,4,Dhaka,Shyamoli,0,7.074116816197362,6.0,1.0,393.3333333333333,10
4364,1544.0,Apartment,Residential,3.0,3.0,9264000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.3427791893318455,6.0,1.0,514.6666666666666,9
4365,1644.0,Apartment,Residential,3.0,3.0,9864000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.405495663199472,6.0,1.0,548.0,9
4366,1872.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Mirpur,0,2,3,1,4,0,3,Dhaka,Mirpur,0,7.5352967024440884,6.0,1.0,624.0,13
4367,656.0,Apartment,Residential,2.0,2.0,2500000.0,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,0,6.48768401848461,4.0,1.0,328.0,6
4368,1644.0,Apartment,Residential,3.0,3.0,9864000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.405495663199472,6.0,1.0,548.0,9
4369,1644.0,Apartment,Residential,3.0,3.0,9864000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.405495663199472,6.0,1.0,548.0,9
4370,1544.0,Apartment,Residential,3.0,3.0,9264000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.3427791893318455,6.0,1.0,514.6666666666666,9
4371,1644.0,Apartment,Residential,3.0,3.0,9864000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.405495663199472,6.0,1.0,548.0,9
4372,1544.0,Apartment,Residential,3.0,3.0,9264000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.3427791893318455,6.0,1.0,514.6666666666666,9
4373,1285.0,Apartment,Residential,3.0,3.0,6800000.0,Dhaka,Mirpur,0,1,1,0,4,0,4,Dhaka,Mirpur,0,7.1592919047975645,6.0,1.0,428.3333333333333,10
4374,1544.0,Apartment,Residential,3.0,3.0,9264000.0,Chattogram,Sholokbahar,0,1,2,0,3,0,3,Chattogram,Chattogram City,0,7.3427791893318455,6.0,1.0,514.6666666666666,9
4375,1400.0,Apartment,Residential,3.0,3.0,6300000.0,Dhaka,Mirpur,0,0,1,0,2,0,4,Dhaka,Mirpur,0,7.244941546337007,6.0,1.0,466.6666666666667,7
4376,1500.0,Apartment,Residential,3.0,4.0,15200000.0,Dhaka,Kathalbagan,0,2,0,0,2,0,4,Dhaka,Ramna,0,7.313886831633462,7.0,0.75,375.0,8
4377,1050.0,Apartment,Residential,2.0,3.0,4200000.0,Chattogram,Bayazid,1,1,1,1,1,0,3,Chattogram,Chattogram City,0,6.957497370876951,5.0,0.6666666666666666,350.0,8
4378,850.0,Apartment,Residential,2.0,2.0,3150000.0,Dhaka,Savar,0,0,0,0,0,0,3,Dhaka,Savar,0,6.7464121285733745,4.0,1.0,425.0,3
4379,780.0,Apartment,Residential,2.0,2.0,3000000.0,Dhaka,Savar,0,0,0,0,0,0,3,Dhaka,Savar,0,6.660575149839686,4.0,1.0,390.0,3
4380,1350.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,0,1,0,4,0,3,Dhaka,Mirpur,0,7.208600337960199,6.0,1.0,450.0,8
4381,1300.0,Apartment,Residential,3.0,3.0,6000000.0,Dhaka,Mirpur,0,2,2,2,3,0,3,Dhaka,Mirpur,0,7.170888478512505,6.0,1.0,433.3333333333333,12
4382,1650.0,Apartment,Residential,3.0,3.0,12500000.0,Dhaka,Bashundhara R-A,0,1,3,1,3,0,3,Dhaka,Bashundhara R/A,0,7.409136443920128,6.0,1.0,550.0,11
4383,2467.0,Apartment,Residential,4.0,3.0,21800000.0,Dhaka,Bashundhara R-A,0,1,1,0,3,0,3,Dhaka,Bashundhara R/A,0,7.811163385025279,7.0,1.3333333333333333,822.3333333333334,8
4384,1218.0,Apartment,Residential,3.0,3.0,4800000.0,Dhaka,Cantonment,0,0,1,0,3,0,3,Dhaka,Dhaka Cantonment,0,7.105786129481271,6.0,1.0,406.0,7
4385,1872.0,Apartment,Residential,3.0,3.0,13500000.0,Dhaka,Mirpur,0,2,2,0,5,0,3,Dhaka,Mirpur,0,7.5352967024440884,6.0,1.0,624.0,12
4386,2141.0,Apartment,Residential,4.0,3.0,32000000.0,Dhaka,Banani,0,0,0,0,1,0,3,Dhaka,Banani,0,7.669495251007694,7.0,1.3333333333333333,713.6666666666666,4
4387,963.0,Apartment,Residential,2.0,3.0,2600000.0,Dhaka,Dumni,0,0,0,0,2,0,4,Dhaka,Sub-district of Dhaka,0,6.871091294610546,5.0,0.6666666666666666,321.0,6
4388,1046.0,Apartment,Residential,2.0,3.0,2800000.0,Dhaka,Dumni,0,0,0,0,2,0,4,Dhaka,Sub-district of Dhaka,0,6.953684210870537,5.0,0.6666666666666666,348.6666666666667,6
4389,1385.0,Apartment,Residential,3.0,3.0,6233000.0,Chattogram,Bayazid,0,0,1,0,2,0,3,Chattogram,Chattogram City,0,7.234177179749849,6.0,1.0,461.6666666666667,6
4390,1045.0,Apartment,Residential,2.0,2.0,4702000.0,Chattogram,Bayazid,0,0,1,0,2,0,3,Chattogram,Chattogram City,0,6.952728644624869,4.0,1.0,522.5,6
4391,1385.0,Apartment,Residential,3.0,3.0,6233000.0,Chattogram,Bayazid,0,0,1,0,2,0,3,Chattogram,Chattogram City,0,7.234177179749849,6.0,1.0,461.6666666666667,6
4392,1375.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Mirpur,0,2,2,0,4,0,4,Dhaka,Mirpur,0,7.226936018493289,6.0,1.0,458.3333333333333,12
4393,1400.0,Apartment,Residential,3.0,3.0,12000000.0,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A,0,7.244941546337007,6.0,1.0,466.6666666666667,13
4394,785.0,Apartment,Residential,2.0,3.0,4300000.0,Dhaka,Joar Sahara,0,0,1,0,2,0,3,Dhaka,Khilkhet,0,6.666956792429207,5.0,0.6666666666666666,261.6666666666667,6
4395,2750.0,Duplex,Residential,4.0,4.0,20000000.0,Dhaka,Uttara,0,2,1,0,4,0,3,Dhaka,Uttara,0,7.919719760924575,8.0,1.0,687.5,10
4396,750.0,Apartment,Residential,2.0,2.0,3800000.0,Dhaka,Hazaribag,0,0,1,0,1,0,4,Dhaka,Hazaribagh,0,6.621405651764134,4.0,1.0,375.0,6
